brand,model,model_year,milage,fuel_type,engine,ext_col,int_col,accident,clean_title,price,Potencia,Capacidade_Motor,Numero_Cilindros,Numero_Valvulas,T2
Jeep,Wrangler Unlimited 4xe Sahara,2021,33704,Hybrid,2.0L I4 16V GDI DOHC Turbo Hybrid,Bright White Clearcoat,Black,None reported,No,42998,333.1202482544608,2.0,4.0,16.0,8.0
Hyundai,Sonata Sport,2017,84129,Gasoline,2.4L I4 16V GDI DOHC,Phantom Black,Graphite,None reported,No,14599,333.1202482544608,2.4,4.0,16.0,6.0
Ford,F-150 SVT Raptor,2014,89988,Gasoline,411.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Red,Red,At least 1 accident or damage reported,Yes,42500,411.0,6.2,8.0,21.71645569620253,7.0
Jeep,Wrangler Unlimited Sport,2017,84786,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,23500,285.0,3.6,6.0,21.71645569620253,5.0
MINI,Countryman Cooper S,2019,18997,Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Red,Black,None reported,Yes,26750,189.0,2.0,4.0,21.71645569620253,7.0
Ford,Bronco Badlands Advanced,2022,4200,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,65994,315.0,2.7,6.0,21.71645569620253,10.0
Nissan,Armada SL,2021,67800,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,36500,400.0,5.6,8.0,21.71645569620253,7.0
Tesla,Model X Long Range Plus,2020,34000,Eletric,534.0HP Electric Motor Electric Fuel System,Black,Black,None reported,Yes,69950,534.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Lexus,LS 460 Base,2013,99524,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Gray,Black,At least 1 accident or damage reported,Yes,24900,386.0,4.6,8.0,21.71645569620253,8.0
Lexus,IS 250 Base,2010,121250,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,Black,White,At least 1 accident or damage reported,Yes,13250,204.0,2.5,6.0,21.71645569620253,6.0
Kia,Stinger GT1,2019,37226,Gasoline,"3.3L V-6 gasoline direct injection, DOHC, D-CVVT variable valve",Snow White Pearl,Black,None reported,No,34998,333.1202482544608,3.3,6.222728867064188,21.71645569620253,7.0
Tesla,Model 3 Long Range,2018,43000,Eletric,271.0HP Electric Motor Electric Fuel System,Red,Black,At least 1 accident or damage reported,Yes,30499,271.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Cadillac,XTS Luxury,2019,59000,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,21000,304.0,3.6,6.0,21.71645569620253,6.0
Hyundai,Kona EV SEL,2019,33100,Eletric,201.0HP Electric Motor Electric Fuel System,Black,Black,None reported,Yes,18200,201.0,3.698079470198676,6.222728867064188,21.71645569620253,1.0
Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Red,None reported,No,18000,260.0,2.0,4.0,21.71645569620253,6.0
Toyota,Tacoma PreRunner,2008,202055,Gasoline,236.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,8500,236.0,4.0,6.0,21.71645569620253,7.0
Ford,Shelby GT500 Base,2021,568,Gasoline,760.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,Orange,Black,None reported,Yes,90788,760.0,5.2,8.0,21.71645569620253,7.0
Maserati,Levante GTS,2021,19513,Gasoline,3.8L V8 32V GDI DOHC Twin Turbo,Black,Red / Black,At least 1 accident or damage reported,Yes,84645,333.1202482544608,3.8,8.0,32.0,8.0
Cadillac,XT6 Premium Luxury AWD,2023,222,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,69000,310.0,3.6,6.0,21.71645569620253,7.0
Land,Rover Range Rover Evoque SE Premium,2016,79500,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,19000,240.0,2.0,4.0,21.71645569620253,9.0
Lexus,HS 250h Premium,2010,123500,Hybrid,147.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,Red,Black,At least 1 accident or damage reported,Yes,9500,147.0,2.4,4.0,21.71645569620253,7.0
BMW,M3 Base,2016,55250,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Blue,White,None reported,Yes,49999,425.0,3.0,6.0,21.71645569620253,6.0
Mercedes-Benz,SL-Class SL 550,2013,72500,Gasoline,429.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Black,Beige,None reported,Yes,31450,429.0,4.6,8.0,21.71645569620253,7.0
Audi,A6 3.0T Prestige,2015,108000,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,Yes,19998,310.0,3.0,6.0,21.71645569620253,7.0
Kia,Sportage LX,2010,208321,Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,3500,173.0,2.7,6.0,21.71645569620253,7.0
Mercedes-Benz,SL-Class SL500 Roadster,2003,80081,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,12500,302.0,5.0,8.0,21.71645569620253,5.0
Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,2.0L I4 16V GDI DOHC Turbo,Midnight Black,Black,None reported,No,28900,333.1202482544608,2.0,4.0,16.0,7.0
Audi,S8 4.0T quattro,2023,4457,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Mythos Black Metallic,Black,None reported,No,107900,333.1202482544608,4.0,8.0,32.0,7.0
Cadillac,ATS 3.6L Luxury,2016,25000,Gasoline,335.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Red,Beige,None reported,Yes,17999,335.0,3.6,6.0,21.71645569620253,8.0
BMW,228 Gran Coupe i xDrive,2020,10426,Gasoline,2.0 Liter Turbo,Black Sapphire Metallic,Oyster/Black,None reported,No,30798,333.1202482544608,2.0,6.222728867064188,21.71645569620253,7.0
Chevrolet,Silverado 1500 LT Extended Cab,2002,118500,Gasoline,285.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Silver,Black,At least 1 accident or damage reported,Yes,5900,285.0,5.3,8.0,21.71645569620253,7.0
Buick,Envision Essence,2019,47839,Gasoline,2.5L I4 16V GDI DOHC,Summit White,Ebony,None reported,Yes,24991,333.1202482544608,2.5,4.0,16.0,6.0
Buick,Lucerne CXL,2006,110000,Gasoline,275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Gold,Beige,None reported,Yes,5000,275.0,4.6,8.0,21.71645569620253,7.0
Audi,A5 2.0T Premium Plus,2019,47523,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,31000,248.0,2.0,4.0,21.71645569620253,7.0
Hyundai,IONIQ 5 SE,2022,18500,Eletric,320.0HP Electric Motor Electric Fuel System,White,Black,None reported,Yes,42000,320.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Audi,S5 3.0T Prestige,2022,14739,Gasoline,3.0L,Daytona Gray Pearl Effect,Black,None reported,No,61900,333.1202482544608,3.0,6.222728867064188,21.71645569620253,1.0
BMW,M3 Base,2023,4106,Gasoline,3.0L I6 24V GDI DOHC Twin Turbo,Isle of Man Green Metallic,Kyalami Orange,None reported,Yes,84645,333.1202482544608,3.0,6.0,24.0,6.0
Lamborghini,Urus Base,2019,16876,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Gray,Brown,None reported,No,209900,333.1202482544608,4.0,8.0,32.0,8.0
RAM,1500 Big Horn,2021,35003,Gasoline,5.7L V8 16V MPFI OHV,Bright White Clearcoat,Diesel Gray / Black,None reported,Yes,40999,333.1202482544608,5.7,8.0,16.0,8.0
Mercedes-Benz,Sprinter 2500,2016,139200,Diesel,161.0HP 2.1L 4 Cylinder Engine Diesel Fuel,White,Black,At least 1 accident or damage reported,Yes,22000,161.0,2.1,4.0,21.71645569620253,7.0
Chevrolet,Corvette Base,1996,85760,Gasoline,300.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,14500,300.0,5.7,8.0,21.71645569620253,4.0
Land,Rover Defender 110 SE,2020,29700,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Green,Black,None reported,No,68000,395.0,3.0,6.0,21.71645569620253,8.0
RAM,1500 Laramie,2020,10458,Gasoline,5.7L V8 16V MPFI OHV,Delmonico Red Pearlcoat,Black,None reported,Yes,48815,333.1202482544608,5.7,8.0,16.0,8.0
Ford,F-150 XLT,2020,57000,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Gray,Gray,At least 1 accident or damage reported,Yes,37500,375.0,3.5,6.0,21.71645569620253,10.0
Nissan,Pathfinder SV,2019,122009,Gasoline,3.5 Liter,Gray,Black,None reported,No,18998,333.1202482544608,3.5,6.222728867064188,21.71645569620253,7.0
Lexus,GX 460 Luxury,2021,17710,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,White,Red,None reported,Yes,59000,301.0,4.6,8.0,21.71645569620253,7.0
Ford,F-150 XLT,2018,72393,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,35000,325.0,2.7,6.0,21.71645569620253,10.0
Chevrolet,Camaro 2SS,2010,8949,Gasoline,426.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Yellow,Black,None reported,Yes,30000,426.0,6.2,8.0,21.71645569620253,7.0
Land,Rover Range Rover Sport HST MHEV,2020,52000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Gray,Black,None reported,Yes,55000,395.0,3.0,6.0,21.71645569620253,8.0
Toyota,Yaris L,2012,129355,Gasoline,106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,Black,Gray,At least 1 accident or damage reported,Yes,7950,106.0,1.5,4.0,21.71645569620253,4.0
Genesis,G90 3.3T Premium,2021,9950,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,Silver,Blue,None reported,Yes,53950,365.0,3.3,6.0,21.71645569620253,8.0
Ford,Transit-350 XLT,2015,143000,Gasoline,275.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Silver,Gray,None reported,Yes,22500,275.0,3.7,6.0,21.71645569620253,6.0
Volkswagen,ID.4 Pro S,2023,1716,Eletric,Battery Electric,Gray,Gray w/Blue Bolsters,None reported,No,39998,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Lexus,ES 300h Base,2013,87001,Hybrid,200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,Gold,Beige,None reported,Yes,17995,200.0,2.5,4.0,21.71645569620253,7.0
Ford,Bronco Outer Banks,2021,19590,Gasoline,315.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,Yes,54999,315.0,2.7,6.0,21.71645569620253,10.0
Ford,Explorer ST,2021,39105,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Black,Black,None reported,Yes,44605,333.1202482544608,3.0,6.0,24.0,10.0
Mercedes-Benz,A-Class A 220 4MATIC,2019,30300,Gasoline,188.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,30500,188.0,2.0,4.0,21.71645569620253,7.0
Land,Rover Range Rover Sport Supercharged,2014,125000,E85 Flex Fuel,510.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,White,Brown,At least 1 accident or damage reported,Yes,22500,510.0,5.0,8.0,21.71645569620253,8.0
Porsche,Cayman Base,2011,66000,Gasoline,265.0HP 2.9L Flat 6 Cylinder Engine Gasoline Fuel,Black,Brown,None reported,No,28000,265.0,2.9,6.0,21.71645569620253,7.0
Audi,Q5 2.0T Premium Plus,2015,54700,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Gray,Brown,At least 1 accident or damage reported,Yes,20995,220.0,2.0,4.0,21.71645569620253,8.0
Jeep,Grand Cherokee Limited,2022,12050,Gasoline,3.6L V6 24V MPFI DOHC,Bright White Clearcoat,Global Black,None reported,No,41599,333.1202482544608,3.6,6.0,24.0,8.0
Porsche,Cayenne Base,2018,70455,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,45855,300.0,3.6,6.0,21.71645569620253,8.0
BMW,X5 xDrive40i,2019,60000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,36500,335.0,3.0,6.0,21.71645569620253,8.0
Mitsubishi,Eclipse Spyder GT,2007,136400,Gasoline,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Red,Gray,At least 1 accident or damage reported,Yes,6750,260.0,3.8,6.0,21.71645569620253,5.0
Chevrolet,Corvette Base,2004,37622,Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,25500,350.0,5.7,8.0,21.71645569620253,7.0
Audi,A7 3.0T Prestige,2015,73000,Diesel,240.0HP 3.0L V6 Cylinder Engine Diesel Fuel,White,Gray,None reported,Yes,34000,240.0,3.0,6.0,21.71645569620253,8.0
McLaren,570S Base,2017,30200,Gasoline,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Orange,Black,None reported,Yes,139000,562.0,3.8,8.0,21.71645569620253,7.0
Mercedes-Benz,SL-Class SL500 Roadster,2003,26190,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Gold,Beige,None reported,Yes,22000,302.0,5.0,8.0,21.71645569620253,7.0
Bentley,Bentayga Speed,2020,15109,Gasoline,6.0L W12 48V PDI DOHC Twin Turbo,Ice,Beluga Hide,None reported,No,162950,333.1202482544608,6.0,6.222728867064188,48.0,8.0
Chevrolet,Silverado 1500 2LT,2018,20200,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Silver,Gray,At least 1 accident or damage reported,Yes,42950,355.0,5.3,8.0,21.71645569620253,6.0
BMW,428 Gran Coupe i xDrive,2016,59000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Brown,At least 1 accident or damage reported,Yes,20999,240.0,2.0,4.0,21.71645569620253,7.0
Porsche,911 Carrera Cabriolet,1996,38000,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Blue,Gray,None reported,No,75000,333.1202482544608,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Lexus,LX 570 Three-Row,2018,50000,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,65000,383.0,5.7,8.0,21.71645569620253,7.0
Ford,Explorer XLT,2020,67015,Gasoline,2.3L I4 16V GDI DOHC Turbo,Oxford White,Sandstone,None reported,No,28590,333.1202482544608,2.3,4.0,16.0,10.0
Porsche,Cayman S,2007,5856,Gasoline,295.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,45000,295.0,3.4,6.0,21.71645569620253,6.0
Chrysler,300 Touring,2020,23152,Gasoline,292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,28250,292.0,3.6,6.0,21.71645569620253,8.0
Land,Rover Range Rover Autobiography,2023,1148,Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,Carpathian Grey,Ebony,None reported,No,193063,333.1202482544608,4.4,8.0,32.0,7.0
Nissan,Frontier SV,2012,65750,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,Black,Gray,At least 1 accident or damage reported,Yes,15995,261.0,4.0,6.0,21.71645569620253,7.0
BMW,M5 Base,2000,132200,Gasoline,400.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Blue,Black,None reported,Yes,26900,400.0,5.0,8.0,21.71645569620253,6.0
Jeep,Liberty Sport,2003,103000,Gasoline,210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,5200,210.0,3.7,6.0,21.71645569620253,7.0
Lexus,GS 350 F Sport,2020,24651,Gasoline,3.5L V6 24V PDI DOHC,Ultra White,Black,None reported,No,45950,333.1202482544608,3.5,6.0,24.0,6.0
Cadillac,Escalade Premium,2013,113395,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,Beige,Beige,At least 1 accident or damage reported,Yes,18800,403.0,6.2,8.0,21.71645569620253,6.0
Mercedes-Benz,M-Class ML 350 4MATIC,2014,75073,E85 Flex Fuel,302.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,Gray,Black,None reported,Yes,21500,302.0,3.5,6.0,21.71645569620253,7.0
Porsche,911 Carrera,2020,23278,Gasoline,3.0 Liter,Blue,Black,None reported,No,114998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Genesis,G80 2.5T,2022,7396,Gasoline,2.5L I4 16V PDI DOHC Turbo,Black Forest Green,Black,None reported,No,41299,333.1202482544608,2.5,4.0,16.0,8.0
Cadillac,CTS 2.0L Turbo Luxury,2019,35566,Gasoline,265.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Beige,At least 1 accident or damage reported,Yes,26000,265.0,2.0,4.0,21.71645569620253,8.0
Tesla,Model S P100D,2018,47000,Eletric,518.0HP Electric Motor Electric Fuel System,Black,Black,None reported,Yes,49900,518.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Mercedes-Benz,GLK-Class GLK 350,2013,99200,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,No,11495,302.0,3.5,6.0,21.71645569620253,7.0
Land,Rover Range Rover Evoque Base,2012,92080,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,14500,240.0,2.0,4.0,21.71645569620253,6.0
BMW,ALPINA B7 xDrive,2013,135000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,14000,445.0,4.4,8.0,21.71645569620253,7.0
GMC,Yukon XL AT4,2023,9980,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,82000,355.0,5.3,8.0,21.71645569620253,10.0
Lexus,GS 350 Base,2014,85275,Gasoline,3.5 Liter,Nebula Gray Pearl,Black,At least 1 accident or damage reported,No,23998,333.1202482544608,3.5,6.222728867064188,21.71645569620253,7.0
Porsche,911 Carrera S,2017,16701,Gasoline,3.0 Liter,Red,Black,None reported,No,107998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Pontiac,Firebird Trans Am,2001,71448,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,10500,200.0,3.8,6.0,21.71645569620253,4.0
Mazda,Mazda6 Grand Touring Reserve,2019,41997,Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,24995,227.0,2.5,4.0,21.71645569620253,6.0
Toyota,RAV4 Hybrid XLE,2019,54000,Hybrid,219.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid,Gray,Gray,None reported,Yes,33000,219.0,2.5,4.0,21.71645569620253,7.0
Land,Rover Range Rover 5.0L Supercharged Autobiography LWB,2018,36632,Gasoline,518.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Blue,Blue,None reported,No,72567,518.0,5.0,8.0,21.71645569620253,8.0
Chevrolet,Express 3500 Base,2008,144000,Gasoline,323.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,22000,323.0,6.0,8.0,21.71645569620253,7.0
Alfa,Romeo Stelvio Ti Sport,2019,39615,Gasoline,"2L I-4 gasoline direct injection, MultiAir2 variable valve contr",Vulcano Black Metallic,Red/Black,None reported,No,28900,333.1202482544608,2.0,4.0,21.71645569620253,8.0
Acura,RDX Technology Package,2020,31015,Gasoline,2.0L I4 16V GDI DOHC Turbo,Silver,Ebony,None reported,Yes,36570,333.1202482544608,2.0,4.0,16.0,10.0
Audi,A7 3.0T Prestige,2013,87066,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,20999,310.0,3.0,6.0,21.71645569620253,8.0
Tesla,Model S 70D,2015,62089,Eletric,329.0HP Electric Motor Electric Fuel System,Black,Beige,None reported,Yes,29975,329.0,3.698079470198676,6.222728867064188,21.71645569620253,7.0
Lincoln,Navigator L Reserve,2019,49131,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Tan,Black,None reported,No,55460,333.1202482544608,3.5,6.0,24.0,10.0
BMW,X6 xDrive40i,2022,13000,Hybrid,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Gray,Orange,None reported,Yes,69000,335.0,3.0,6.0,21.71645569620253,7.0
RAM,2500 Big Horn,2016,89500,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,35000,410.0,6.4,8.0,21.71645569620253,7.0
Mercedes-Benz,AMG GLC 43 AMG GLC 43,2021,10483,Gasoline,3.0 Liter Twin Turbo,Graphite Grey Metallic,Black w/Red Stitching,None reported,No,60998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Jeep,Gladiator Sport,2021,15520,Gasoline,3.6L V6 24V MPFI DOHC,Sting Gray Clearcoat,Black,None reported,Yes,40459,333.1202482544608,3.6,6.0,24.0,8.0
Jeep,Wrangler Unlimited Sahara,2019,57000,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,39900,285.0,3.6,6.0,21.71645569620253,8.0
INFINITI,QX30 Premium,2017,37900,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,22000,208.0,2.0,4.0,21.71645569620253,7.0
Lamborghini,Huracan EVO Base,2020,6246,Gasoline,5.2L V10 40V GDI DOHC,Nero Noctis,Nero Ade,None reported,Yes,267950,333.1202482544608,5.2,10.0,40.0,7.0
Mercedes-Benz,S-Class S 560 4MATIC,2018,103069,Gasoline,4.0 Liter,Anthracite Blue Metallic,Silk Beige/Espresso Brown,None reported,No,40998,333.1202482544608,4.0,6.222728867064188,21.71645569620253,7.0
MINI,Cooper S Base,2012,66000,Gasoline,181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,White,Black,None reported,Yes,10999,181.0,1.6,4.0,21.71645569620253,6.0
Mercedes-Benz,E-Class E 550,2014,80581,Gasoline,402.0HP 4.7L 8 Cylinder Engine Gasoline Fuel,Gray,Beige,None reported,Yes,26000,402.0,4.7,8.0,21.71645569620253,7.0
McLaren,570S Spider,2018,5918,Gasoline,3.8L V8 32V MPFI DOHC Twin Turbo,Silician Yellow,Jet Black,None reported,No,179900,333.1202482544608,3.8,8.0,32.0,7.0
Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Gray,Black,None reported,Yes,47500,285.0,3.6,6.0,21.71645569620253,7.0
Volvo,XC60 3.2,2012,102000,Gasoline,240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,Blue,Beige,None reported,Yes,10800,240.0,3.2,6.0,21.71645569620253,6.0
Nissan,Maxima SV,2012,42259,Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Black,Black,At least 1 accident or damage reported,Yes,17000,290.0,3.5,6.0,21.71645569620253,7.0
Chevrolet,Camaro Base,2001,64776,Gasoline,200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Black,Gray,None reported,Yes,7500,200.0,3.8,6.0,21.71645569620253,7.0
BMW,M4 Base,2020,28000,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,White,White,None reported,Yes,59900,425.0,3.0,6.0,21.71645569620253,7.0
Jeep,Renegade Trailhawk,2017,78717,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,17500,180.0,2.4,4.0,21.71645569620253,7.0
Lexus,NX 200t Base,2016,83400,Gasoline,235.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Blue,Brown,At least 1 accident or damage reported,Yes,22495,235.0,2.0,4.0,21.71645569620253,7.0
Land,Rover Range Rover 5.0L Supercharged,2017,101800,Gasoline,510.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,Silver,Black,None reported,Yes,36500,510.0,5.0,8.0,21.71645569620253,7.0
Mercedes-Benz,C-Class C 300 4MATIC,2016,90189,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,White,Black,At least 1 accident or damage reported,Yes,17995,241.0,2.0,4.0,21.71645569620253,7.0
Jaguar,F-PACE S,2020,35580,Gasoline,3.0 Liter,Eiger Grey Metallic,Ebony/Light Oyster Stitch,None reported,No,46998,333.1202482544608,3.0,6.222728867064188,21.71645569620253,7.0
Audi,S5 3.0 Premium Plus,2012,61450,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,White,Gray,None reported,Yes,19500,333.0,3.0,6.0,21.71645569620253,7.0
Alfa,Romeo Giulia Ti,2023,9275,Gasoline,2.0L I4 16V GDI SOHC Turbo,Alfa White,Black,None reported,No,43900,333.1202482544608,2.0,4.0,16.0,8.0
Porsche,Macan Base,2018,36798,Gasoline,2.0L I4 16V GDI DOHC Turbo,Volcano Grey Metallic,Black,At least 1 accident or damage reported,Yes,49500,333.1202482544608,2.0,4.0,16.0,7.0
Porsche,Cayenne Turbo,2020,39611,Gasoline,4.0L V8 32V GDI DOHC Twin Turbo,Quartzite Grey Metallic,Black,None reported,No,89900,333.1202482544608,4.0,8.0,32.0,8.0
Land,Rover Defender SE,2023,8421,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,Black,White,None reported,Yes,90000,395.0,3.0,6.0,21.71645569620253,7.0
Land,Rover Range Rover Evoque SE,2016,86202,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Black,Black,None reported,Yes,18750,240.0,2.0,4.0,21.71645569620253,9.0
Jaguar,XJ8 L,2006,78049,Gasoline,300.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,White,Beige,None reported,Yes,13980,300.0,4.2,8.0,21.71645569620253,6.0
